,man thing reason t01,god lord written t02,specie thing object t03,good evil action t04,virtue moral reason t05,nature natural man t06,sin sins man t07,end thing intention t08,knowledge thing intellect t09,power reason subject t10,act acts voluntary t11,charity god love t12,greater man greatest t13,body flesh soul t14,punishment death man t15,happiness man perfect t16,passion appetite movement t17,give work alms t18,justice man person t19,love friendship good t20,pleasure desire concupiscence t21,common people good t22,fortitude virtue temperance t23,soul body angel t24,law human divine t25,precept law commandment t26,faith unbelief unbeliever t27,vice pride opposed t28,increase circumstance measure t29,grace god man t30,habit disposition nature t31,merit reward life t32,hope object despair t33,man judge lawful t34,church spiritual bishop t35,gift holy ghost t36,god religion worship t37,honor man great t38,counsel judgment matter t39,religious perfection state t40,child father parent t41,sin mortal venial t42,sorrow pleasure pain t43,prudence art part t43,truth lie false t45,sacrifice offered worship t46,fear evil daring t47,life contemplation active t48,covetousness liberality money t49,word person man t50,anger angry envy t51,thing bound money t52,lust chastity virginity t53,peace glory vainglory t54,vow oath religion t55,prayer pray god t56,prophecy prophet revelation t57,sin original soul t58,man devil sin t59,demon future divination t60
spsp.q161.a1,0.0602990157395354,0.16484099508775546,0.0,0.0,0.18698973050849604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1358498198184007,0.0,0.0,0.0,0.0,0.2093385109936919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736005435975752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q161.a2,0.0,0.09952242527225902,0.0,0.0,0.0,0.0,0.0,0.0,0.06992478577526684,0.06991835907486263,0.0,0.0,0.09017427330194913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684059269642325,0.0,0.0,0.0,0.0,0.2322095711182101,0.0,0.0,0.0,0.0,0.05523078812567672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q161.a3,0.0597108373691853,0.18038174321248301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999031630613387,0.0,0.0977168745365968,0.0,0.0,0.05871630003394775,0.0,0.0,0.05477476911087724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19884383051254115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11309859827352245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06244327775886874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q161.a4,0.0,0.08294365324158476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711038418387318,0.0,0.0,0.0,0.0,0.15878522059120428,0.0,0.0,0.0,0.0,0.054544922644199134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q161.a5,0.0,0.15244549182866735,0.0,0.0,0.12268013312610447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12988106471241798,0.0,0.0,0.0,0.0,0.06131776617778409,0.05153009403360005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20808185193691933,0.0,0.0,0.0,0.0979657357166761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q161.a6,0.06574673267059117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564169644397349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932953150984794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311868748947515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769925263472307,0.0,0.0,0.0,0.0,0.0610674000181157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q162.a1,0.0,0.19604644987915296,0.0,0.0,0.0,0.09952557456771392,0.06752579171671948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07695117628773121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34550910264724405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13761245489975432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q162.a2,0.0,0.12604493501766248,0.09507146034524057,0.0,0.1041796998436578,0.0,0.2322627107030497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08559020942434166,0.0,0.30528344874591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q162.a3,0.0,0.17289944872343527,0.0,0.0,0.0,0.0,0.0,0.0,0.119412827844114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21991046194754624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28075670298751465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q162.a4,0.07035589913437937,0.0,0.08054711126590647,0.0,0.0,0.0,0.06990769311155412,0.0,0.0,0.0,0.0,0.0,0.1521680578193826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998553498640165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182778805047834,0.0,0.0,0.0,0.0,0.05072201389704828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q162.a5,0.0,0.09882761145520746,0.0,0.0,0.06708162944525091,0.0,0.0,0.0,0.0,0.0,0.0,0.07126440088029758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3590627558305671,0.0533689822438933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19949995911650809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q162.a6,0.05852247373044653,0.12341825894961901,0.0,0.08454276457746335,0.0,0.0,0.264883163215903,0.0,0.0,0.0,0.0,0.0,0.07236799936117247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055452152664098586,0.0,0.0,0.0,0.0,0.19495616539580266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q162.a7,0.0,0.13169889884641478,0.0,0.0,0.0,0.0,0.3328176948409462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904570483167269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q162.a8,0.06823427797922631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8488080924872458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q163.a1,0.0,0.17275889114563334,0.0,0.0,0.0,0.0,0.12696501614459255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565212320435656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33466725051994084,0.0
spsp.q163.a2,0.0,0.21431497539131136,0.0,0.0,0.0,0.06687609374443057,0.0,0.0,0.05573417517490339,0.08345058589873139,0.0,0.0,0.0,0.0,0.0,0.12494616974146855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3992459652206247,0.0
spsp.q163.a3,0.08017583120247744,0.0,0.05123485858379409,0.0,0.0,0.0,0.4426910019423708,0.0,0.0,0.0,0.0,0.0,0.15714562751982875,0.0,0.056365498199887135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09521128255619274,0.0,0.0
spsp.q163.a4,0.05215835987006619,0.07027987411149528,0.0,0.0,0.0,0.0,0.2479512969875799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186664967159391,0.0
spsp.q164.a1,0.15614755968797958,0.0,0.0,0.0,0.0,0.1145329360544741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573750480908659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536258001428666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23663940146162835,0.0,0.0
spsp.q164.a2,0.060583874868427916,0.12198194167498715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11667479051580605,0.0,0.0,0.055234643782388994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07149266682936645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05267015877246517,0.3196808123010045,0.0
spsp.q165.a1,0.05203446752737989,0.08408656257580993,0.0,0.06038053077102271,0.0,0.06027707932042833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09679293207222013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07831928745650052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050709262757541715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364142504550618,0.0
spsp.q165.a2,0.0,0.1067906765462131,0.0,0.0,0.0,0.0587445233854425,0.0,0.0,0.0,0.08252250865837837,0.0,0.0,0.0,0.0608132715736625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873435326637655,0.0
spsp.q166.a1,0.0,0.10886673358649783,0.0,0.0,0.0,0.0,0.0,0.07719603383513332,0.2713317327388688,0.0,0.0,0.0,0.0,0.1536836740966424,0.0,0.0,0.0,0.05651841253043965,0.0,0.0,0.0,0.0,0.21486319066856874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819003315545693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q166.a2,0.0,0.0,0.0,0.0,0.10755931952201957,0.06771408829010947,0.0,0.0,0.1227492129389344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09198851986302764,0.0,0.3705113482949873,0.0,0.0,0.0,0.0,0.06441847660652454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058247534672702175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q167.a1,0.07572961700205598,0.19241981876940115,0.0,0.05033357061874972,0.0,0.0,0.0,0.0,0.2545338922919964,0.0,0.0,0.0,0.0,0.0,0.0,0.05226043314704743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q167.a2,0.07098797368445851,0.09718535181076847,0.0,0.0,0.0,0.0,0.0,0.0,0.21039003523437128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18398328564078995,0.0,0.0,0.0,0.0,0.0,0.0,0.09642535010200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07590269769173726
spsp.q168.a1,0.0,0.0,0.0,0.0,0.08503981481571479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4056237489368628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08732942483695755,0.0,0.0,0.0,0.0,0.0,0.0,0.05652884479472954,0.0,0.0,0.0,0.0,0.12323780996186927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q168.a2,0.17810138619653873,0.09347118579120524,0.0,0.0,0.06424669357732317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07438199162664437,0.0,0.05581071531695892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08258344295234812,0.0,0.20842647781581547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q168.a3,0.1156490185575185,0.07830726633594938,0.0,0.0,0.0,0.0,0.0519517697742036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09480928234024337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08329564845776438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13486736174051175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725070691033811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q168.a4,0.1158061731881531,0.05626941773271762,0.0,0.0,0.0,0.0,0.05082579527912261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08711812049762703,0.0,0.0,0.0,0.0,0.0,0.0,0.05050642368417045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12817364652963895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23330538269063975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q169.a1,0.12306616718553078,0.0,0.0,0.0,0.07105463103127628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620651284717537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061307766686880275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07658783441146039,0.0,0.0,0.0,0.0,0.0,0.0,0.2468452791806097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q169.a2,0.10367944920800788,0.07589812776156361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08729963447844856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07535024685788465,0.0,0.0,0.1328075745035488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24175903908655824,0.0,0.0,0.0,0.0,0.0,0.08918830249142752,0.06937183769515305
spsp.q170.a1,0.0,0.0709590624583577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699323046841304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1161354627503806,0.0,0.0,0.3664492150692322,0.0,0.06511592187360686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17624900481626635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q170.a2,0.0,0.07199724192463497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055785811236716915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600614762277775,0.0,0.0,0.37766936737062,0.0,0.15120296023557067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557341335796969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spsp.q171.a1,0.0530391379046647,0.3988376112093977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4377367910921081,0.0,0.0,0.0
spsp.q171.a2,0.09007650495268782,0.09896222827148203,0.0,0.0,0.0,0.05164723731393794,0.0,0.0,0.06947304311557731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09839125463879593,0.0,0.0,0.0,0.0,0.0,0.0,0.11400843266004865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29709855081083475,0.0,0.0,0.0
spsp.q171.a3,0.07593739173099814,0.133558685796667,0.08986157164694983,0.0,0.0,0.0,0.0,0.0,0.1329737310227018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4355599855086628,0.0,0.0,0.0
spsp.q171.a4,0.07358774526415622,0.1145614900560039,0.0,0.0,0.10343965243188276,0.0,0.0,0.0,0.3035391259951545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749855452298544,0.0,0.0,0.0
spsp.q171.a5,0.1152649424719966,0.2545313475816192,0.0,0.0,0.0,0.0,0.0,0.0,0.0934572542149198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4853267610549801,0.0,0.0,0.0
spsp.q171.a6,0.11941589629761,0.14007901853844154,0.0,0.0,0.0,0.0,0.0,0.0,0.16020587974891545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4797390862575522,0.0,0.0,0.0
spsp.q172.a1,0.09640107958652608,0.0,0.0,0.0,0.0,0.1752282460474205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11907956602691175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3242606844978043,0.0,0.0,0.11665769924399627
spsp.q172.a2,0.0,0.19495319024455696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05465663123012033,0.0,0.0,0.0,0.23565124369962376,0.0,0.0,0.0,0.0,0.0,0.12095072251677605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138849327641364,0.0,0.0,0.0
spsp.q172.a3,0.1865415733705706,0.0,0.0,0.0,0.0,0.13055228674389718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10658959784673704,0.13812046452000434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22866454334949626,0.0,0.0,0.0
spsp.q172.a4,0.06467337637692154,0.18659242303034068,0.0,0.06693853367796529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08063269930371651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165556143185746,0.0,0.0,0.0,0.0,0.0,0.06386317125806222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2218250954393204,0.0,0.0,0.0
spsp.q172.a5,0.06348120204508183,0.1874340830968242,0.0,0.0,0.0,0.0,0.0,0.0,0.08906843330660523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33677598955298776,0.0,0.0,0.14182864003291126
spsp.q172.a6,0.05218897150631312,0.14063559760529193,0.0,0.051566199147837125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18054873757563708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35413702127850544,0.0,0.0,0.13282559901984586
spsp.q173.a1,0.0,0.15836749569719535,0.0,0.0,0.0,0.0,0.0,0.0,0.05725909219140257,0.0,0.0,0.0,0.0,0.0,0.0,0.09396924871900776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19768350224457334,0.057078059877334726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37164292926905385,0.0,0.0,0.0
spsp.q173.a2,0.0,0.10509400131519003,0.10077319627583613,0.0,0.0,0.05449551799374885,0.0,0.0,0.1227690727880442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264357820230267,0.0,0.0,0.0
